"","space","description","transit","access","house_rules","host_since","host_about","host_response_time","host_is_superhost","host_total_listings_count","host_has_profile_pic","zipcode","Latitude","Longitude","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","square_feet","price","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","maximum_nights","number_of_reviews","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","is_business_travel_ready","cancellation_policy","require_guest_profile_picture","reviews_per_month","occupancy_rate","EntirePlace","PrivateRoom","SharedRoom","Respond_fewDaysOrMore","Respond_WithinDay","Respond_WithinFewHours","Respond_WithinTheHour","Apartment","BedNBreakdast","Condominium","GuestSuite","House","Loft","Other","ServicedApartment","Townhouse","Bed_Couch","Bed_Futon","Bed_PullOutSofa","Bed_Bed","Cancel_Flexible","Cancel_Moderate","Cancel_Strict","hasTV","hasInternet","hasWifi","hasShampoo","hasHeat","hasAC","hasBreakfast","hasDesk","hasFireplace","hasIron","hasHairDryer","hasPrivateEnt","hasKitchen","isFamilyFriendly","square_meter","propertyPrice","IncomePerMonth"
"825","1","Planning a trip to Paris?  Want to experience the real Parisian life?  Come and stay in a comfortable all furnished studio in the fashion and chic part of Paris: Saint Honoré/ Tuileries Gardens/ Louvre... It is a cute studio on last floor of nice old parisian building right in the center of Paris, just near rue Saint Honoré, the Tuileries Garden, Louvre Museum, the Opéra etc... The main room under the roofs has a kitchen/living room corner, and a real double bed.  The windows offer a beautiful view : from there, you can see the Eiffel Tower, the Opéra, and the charming and famous parisian roofs.  Fully furnished. Equipped kitchen with cooking hardware, nespresso, boiler, toaster, bathroom with bathtube and toilets, washer/dryer etc...). The apartment is located on the 6th floor with elevator going up to the 5th floor. The last floor will be the opportunity to compensate for all the croissants you've been eating :-) Find just by the corner the fashionable and chic Rue Saint Honoré and g","0","0","0","2010","1","within a day","0","7","1","75001",48.8667164028144,2.33087929436965,"Apartment","Entire home/apt","2","1","1","1","Real Bed",215,135,300,0,"1",0,5,90,4,"2014-10-06","2018-04-30",95,10,9,10,10,10,9,"0","0","strict_14_with_grace_period","0",0.08,0.0277333333333333,"1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","1","0","0","1","0","1","1","0","1","0",68.9032,742569.7864,112.32
"826","1","If you want to visit Paris in the best conditions, I strongly advise you to choose a very good location (so you don’t waste hours going from one place to another, and so that you have nice spots quite close to home). This is it! The apartment has been fully refurnished on September, improving the good points and correcting the less good ones of the reviews ! In the historic center of Paris (1st district ), the apartment is located on the same street than the famous “Pont Neuf” (the oldest bridge of Paris). As a central location, this is hard to beat! (by definition, the “First” district is the center of Paris, then the districts increase in number in a kind of a “snail” structure). It is: -	1 min walking distance (WD) from Rue de Rivoli -	Less than 5  min WD from metro ( I, IV, VII, XI, XIV), RER A, B (direct for the airports and many train station (Gare du Nord, Gare de Lyon, Montparnasse...)) (Chatelet/ les halles) -	5 min WD from le Louvre/ Palais Royal, Beaubourg / centre Georges P","1","1","0","2013","1","within a day","0","1","1","75001",48.8608649560274,2.34461101218036,"Apartment","Entire home/apt","4","1","1","1","Real Bed",431,90,300,30,"3",20,2,365,173,"2013-09-19","2018-07-15",88,9,8,9,9,10,9,"0","0","moderate","0",2.77,0.960266666666667,"1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","0","0","0","1","0","1","1",138.12688,1488593.38576,2592.72
"828","1","This apartment is located just in the center of Paris, in the Marais district.  At a strategic crossroad, just 4 minutes walking distance from Centre Pompidou, not far from Place des Vosges, Place des Victoires , Musée Picasso or Notre Dame de Paris. You can enjoy the shopping in rue des Francs Bourgeois, rue Vieille du temple or rue Charlot with its trendy boutiques just near the apartment… You would share a real French life in shopping your fresh vegetables and fruits at “Les Enfants Rouges"" market on rue de Bretagne. There is a lovely park with a playground to entertain your kids just nearby. This 70 square meters, two bedrooms apartment is charming, comfortable and very cozy. It has been lovingly decorated with taste, beautiful paintings, old pictures, sculptures and wooden floors. You will really feel at home because nothing is missing for your comfort. The wood beams in the kitchen and the old stones are keeping all of its old character. You can appreciate some antique pieces gat","1","0","1","2013","1","within a few hours","0","1","1","75003",48.859890684143,2.36728769024466,"Apartment","Entire home/apt","5","1","2","3","Real Bed",753,195,500,50,"1",0,5,60,110,"2013-10-02","2018-06-11",89,9,9,10,9,9,9,"1","0","strict_14_with_grace_period","0",1.77,0.6136,"1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1",241.32144,2484645.54624,3589.56
"829","1","Quiet and comfortable room 15m2 for 1 person with a real bed 90X200, at the 4th floor WITHOUT LIFT. Close the Canal Saint Martin, Place de la République, Le Marais, Oberkampf districts. Bus, subway, supermarkets, bakeries, pharmacies, banks,  around the corner. The building is located on the 4th floor of a very well maintained and typical parisian building.  The bedroom is 15m2 with a bed for 1 person 90x200.  Pillows and duvet are in goose down. Guest have direct access to the open kitchen, spacious bathroom with her bath-tub, independant toilets. WIFI available. The apartment has an independant kitchen equipped with dishwasher, washing, fridge, Italian coffee machine,tea, basic cooking utensils, and basic spices. You are welcome to use. Hardwood floor throughout even in kitchen and bathroom. I provide all the necessary linens, hair dryer, a dressing gown, iron... Tea and coffee at will for the breakfast and tea time. I give to the guest, plans, guides.... and also my help with pleasu","1","1","1","2013","1","within a few hours","1","2","1","75011",48.8684840282036,2.37331199583904,"Apartment","Private room","1","1","1","1","Real Bed",161,45,200,15,"1",0,3,30,106,"2013-11-02","2018-10-22",99,10,10,10,10,10,10,"0","0","strict_14_with_grace_period","0",1.74,0.6032,"0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","1","0","1","1","0","1","1","0","1","0",51.59728,421085.40208,814.32
"830","1","Ideally located apartment in one of the best neighborhoods of Paris: le Marais. Close to Notre Dame and Beaubourg, in a very lively neighborhood, the apartment is perfect to enjoy Paris center at it fullest. The apartment is located right in the center of Paris, in a pedestrianized area, in the historic neighborhood of le Marais. The apartment is 60m² large and consist of a living room, a bedroom, a bathroom and a kitchen. There is an elevator. The apartment : In the bedroom there is a king size bed (with sheets) and a closet for your clothes. A two person air mattress is also available (sheets + comforter). There is also a TV with a lot of TV channels and a DVD/Blu-ray player as well as internet. Next to the bedroom there is a bathrooms with shower. In the living room you will find a couch, an armchair and some coffee tables. There is also a big table for diner. The kitchen is fully equipped. There is a fridge, an oven, a washer and a washing machine. Coffee and tea are available, as ","0","0","0","2013","1","within a few hours","0","1","1","75004",48.8600865378396,2.35202358253998,"Apartment","Entire home/apt","2","1.5","1","1","Real Bed",646,70,400,0,"1",10,5,100,19,"2013-09-18","2018-10-04",94,10,8,9,9,10,9,"0","0","strict_14_with_grace_period","0",0.3,0.104,"1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","0","0","1","0",207.03008,2412935.5824,218.4
"831","1","Living area, all amenities, shops open 24 hours a day and Sunday. Pluricultural. Presence of a cat in the apartment nice and loved. Direct access to Gare du Nord, Gare de l'Est, Gare Saint Lazare. Accommodation for one person. 12 m2 room, shared bathroom, shared, washing machine. Ethernet jack. Sofa bed. Acutally. Presence of a cat in the apartment, calm and quiet. Near the underground and Jules Joffrin marcadet-poissonnières. Apartment loan mayor 18th. Fournient sheets if necessary. Minimum rental 1 week. Calm and quiet. 5 minutes from Sacré Coeur. Close to all amenities. Kitchen, bathroom I am available to guide the person in Paris from time to time.","1","1","0","2013","1","N/A","0","1","1","75018",48.8898903424957,2.34713195456458,"Apartment","Private room","1","1","1","1","Pull-out Sofa",129,111,0,0,"1",0,6,1125,1,"2013-12-01","2013-12-01",97,10,8,10,10,10,10,"1","0","strict_14_with_grace_period","0",0.02,0.00693333333333333,"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","0","1","0","0","1","0","1","1","0","1","0",41.34192,306757.0464,23.088
"832","1","Lounge, kitchen, room, shower, toilets Paints, household electrical appliances recent Buttes Chaumont in 100m, Belleville in 200m, Subway in 300m, a lot of restaurant at all the prices. Small building of 3 floor and 3 housing, the center of Paris in 20 minutes on foot, 10 in subway and Velib.","1","1","0","2013","1","within a few hours","0","1","1","75013",48.8335149362323,2.36784635222716,"Apartment","Entire home/apt","2","1","1","1","Real Bed",301,65,0,0,"1",0,2,4,43,"2017-05-18","2018-11-04",93,10,9,10,10,10,9,"0","0","flexible","0",2.39,0.828533333333333,"1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","1","1",96.46448,749529.0096,1615.64
"833","1","My quiet apartment in the 15th district of Paris is available to sublet.  It is close to all conveniences. It is well equipped with an attractive balcony. You will be close to the subway, shops and also to popular tourist attractions such as Montparnasse and the Eiffel Tower. The apartment has a lounge with a sofa, cable TV, and a comfortable bed. The lounge leads onto the balcony, meaning you can easily eat outside if you want to. There is a separate well-equipped kitchen (there is an oven, microwave and a cooker/hob) All utensils and cooking equipment are free for you to use. There is a bathroom with a washing machine. Free WiFi access is available. As aforementioned, the whole apartment and everything inside it is free for you to use, except for some storage places which have my personal belongings inside. Vaugirard station (12)","1","1","1","2012","1","N/A","0","1","1","75015",48.8372541138999,2.30117131461922,"Apartment","Entire home/apt","2","1","0","1","Real Bed",323,60,300,0,"1",0,2,30,57,"2014-02-10","2016-06-02",93,10,10,9,10,9,9,"0","0","strict_14_with_grace_period","0",0.99,0.3432,"1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","1","0",103.51504,888262.55824,617.76
"834","1","debut du marais ,donc tres central pour visiter Paris... Situé dans un immeuble haussmannien au 5eme sans vis a vis, il offre tout le charme de l'ancien (moulures, parquet, cheminée),ce  bel appartement familial tres lumineux avec un grand salon et une salle a manger donnant sur un balcon permet d'acceuillir agreablement 6 personnes, il dispose de 3 chambres ,une avec un grand lit double 160/200, une chambre d'enfant couchage 90/160 et un futon 140/190, l'autre est une chambre d'ado avec  un lit de 90/200 et un canape lit 120/200 (Website hidden by Airbnb) D'une salle de bain avec baignoire et de toilette sépare. Vous etes dans un appartement habite avec livres,cd connection internet...  Une petite cuisine mais tres bien equipee (Website hidden by Airbnb) Les espaces de rangement sont petits,il y a un placard dans la chambre double (voir photo), une etagere 2m  de haut sur 40cm de large dans la chambre d'enfant, 2 etageres dans la salle de bain.       Les serviettes ne sont pas incluse","1","1","1","2013","1","within an hour","0","1","1","75004",48.8676374016104,2.36161277163797,"Apartment","Entire home/apt","8","1","3","3","Real Bed",969,150,400,40,"5",35,4,1125,55,"2014-02-27","2018-10-30",87,9,8,9,9,10,9,"0","0","strict_14_with_grace_period","0",0.96,0.3328,"1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","0","1","0","0","0","0","1","0","0","1","1",310.54512,3619403.3736,1497.6
"835","1","Un charmant petit nid douillet composé d'une chambre, un coin repas, un coin salon, une cuisine américaine et une salle de bain avec douche et toilettes. Situé au pied du sacré coeur, il vous offrira la possibilité en seulement quelques minutes de marche de découvrir le quartier historique de la butte Montmartre. Du sacré coeur jusqu'au moulin rouge vous découvrirez le quartier des Abbesses avec ses petites rues commerçantes et ses nombreux bistrots typiquement parisiens, la place des Abbesses avec ses cafés, son église, la rue des Abbesses avec ses boulangeries parmi les meilleures de paris, la rue Lepic avec son marché permanent et le désormais célèbre café d'Amélie Poulain !!! La place Blanche vous dévoilera son moulin, LE moulin rouge que des milliers de touristes photographient tous les jours... 20 petites minutes de marche supplémentaires vous emmèneront flâner dans les allées des grands magasins parisiens, admirer la fabuleuse façade de l'opéra de paris... Vous serez ravis de re","0","0","1","2013","1","N/A","0","9","1","75018",48.8844335964715,2.34648614247525,"Apartment","Entire home/apt","5","1","1","3","Real Bed",323,105,200,35,"1",0,4,330,27,"2014-01-11","2016-03-30",85,9,9,9,10,9,9,"0","0","strict_14_with_grace_period","0",0.46,0.159466666666667,"1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","1","0",103.51504,768081.5968,502.320000000001
"836","1","Deux pièces. Cuisine entièrement équipée. Très lumineux ensoleillé tout l'après-midi, sans vis à vis. 4e étage (sans ascenseur). Chambre calme sur cour. Grand canapé lit. Entre 5 et 10 minutes à pieds du Père Lachaise de Nation (train direct pour Disneyland, métro ligne 1 et RER A). Direct Gare de Lyon par bus à 5 min ou depuis Nation. Parfait pour un couple ou une petite famille jusqu'à 4 personnes. Lumineux. Très agréable à vivre Equipement complet (lave vaiselle, lave-linge séchant, sèche serviette, cafetière expresso, bouilloire…) Environnement audio-vidéo Apple Imprimante multi-fonction wifi Tout l'appartement est accessible hormis un placard fermé. J'essaie d’accueillir les voyageurs si possible, et de leur faire part de ma connaissance du quartier et de la vie parisienne. Le marché paysans 2 fois par semaine. Le côté cosmopolite des habitants. Le Père Lachaise et Nation à 5/10 min à pied. Une station Velib en face. Des petits restaurants typiques. Métro ligne 2. Métro ligne 1 et","1","1","1","2013","0","within a few hours","0","1","1","75020",48.8545989412771,2.39724346117802,"Apartment","Entire home/apt","4","1","1","2","Real Bed",366,85,800,25,"2",10,2,31,55,"2013-12-02","2018-11-02",91,9,9,10,10,9,9,"0","0","strict_14_with_grace_period","0",0.92,0.318933333333333,"1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","1","0","1","1","0","1","1",117.29568,796672.25856,813.279999999999
